artist_id,artist_name,genres,followers,popularity
6e7QpHYqEiyJGiM98IysLa,The Highwaymen,"['country', 'country rock', 'outlaw country']",713259,63
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2306030,73
0vYQRW5LIDeYQOccTviQNX,Kris Kristofferson,"['country', 'country rock', 'outlaw country', 'singer-songwriter']",627762,68
46beGPwcX2QEZcmuvrMqp4,Juan D'Arienzo,"['orquesta tipica', 'tango']",48509,41
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'yodeling']",71145,47
52lsD82iOqGtyfEMqWgk4f,Umm Kulthum,"['classic arab pop', 'microtonal']",1992157,51
0gXDpqwYNDODn7fB0RDN8J,Mohammed Rafi,"['classic bollywood', 'filmi']",8020811,70
5Htb3OCSbYrsNjXgFP1LqD,Jimmy Yancey,"['boogie-woogie', 'piano blues']",3063,16
12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,"['album rock', 'classic rock', 'country', 'country rock', 'southern rock']",850509,60
3FwczlV7wkmHCYgGL86Ppi,Erskine Hawkins & His Orchestra,"['big band', ""man's orchestra"", 'swing']",2252,19
56FeQ03tAPYJ2gwmGhrpbF,Erskine Hawkins,"['big band', 'dixieland', 'swing', 'vintage jazz']",10100,21
5wam12nGWDBIrLDV78TNSF,Artie Shaw,"['big band', 'dixieland', 'jazz clarinet', 'swing', 'vintage jazz']",109013,47
53TFfEnIay1xWojKpHAQ9v,Sonny Thompson and his orchestra,[],14,1
2PjgZkwAEk7UTin4jP6HLP,Lionel Hampton,"['bebop', 'big band', 'dixieland', 'jazz', 'stride', 'swing', 'vintage jazz']",67757,44
7MiRMD4od8lrhJ8sd0etP0,"Meade ""Lux"" Lewis","['boogie-woogie', 'piano blues']",4704,18
4rBAk0XNC7XnH08pOWq7aU,Charlie Barnet & His Orchestra,"['big band', ""man's orchestra"", 'swing']",4633,30
7J2tFh8UqnIU52xrmKUfyW,Husn Banu,[],18,0
1C1x4MVkql8AiABuTw6DgE,Richard Wagner,"['classical', 'german opera', 'german romanticism', 'late romantic era']",667518,55
7GqzUP7TApb2wPZ7pxlDeN,Theo Adam,['classical bass'],1166,24
68dw0lrJCaRisguXq9rHpZ,Marek Janowski,"['classical performance', 'orchestral performance']",2481,35
3BkHxkC4e9NbpKeGxktTEf,Ελευθέριος Βενιζέλος,[],4,0
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
7ykRjZ7hLVJ0lfysVIlO4I,K.C.Dey,[],1330,1
0SI5FDdfCtQJDbAoGgDPWW,Surendra,[],19360,22
1JgeYJouCruzW9m9x1Xbhp,Bashir Qawal,[],0,0
1AktCElOQ9VyPbebU8Vj7a,Μπάντα ελληνικού πυροβολικού,[],2,0
4KAvqco7JE80QdRlEjvyrd,Fernando Sor,"['classical era', 'classical guitar', 'early romantic era', 'spanish classical']",15383,41
1iaC2SjsAlwgGh1SuYVNMN,Julio Martinez Oyanguren,['classical guitar'],552,2
7iSJhi05cFvFylzw921y3H,Carmen Miranda,[],32600,32
3BxdBp8Vg4khabZdWLyY8J,Devika Rani,[],2046,0
3u4yMyijEE1QDqim4FnWYo,Kishore Sahu,[],7,0
74gWOpgM97HU3Mn8A8d0Vm,Bavarian Radio Symphony Orchestra,"['classical performance', 'german orchestra', 'orchestra', 'radio symphony']",21271,50
3EQvBmWlfyaRLGDuVfKmve,Lorin Maazel,"['classical performance', 'orchestral performance']",17223,55
4irur0XnWruVmdJKoIp2d6,Waltraud Meier,"['classical mezzo-soprano', 'wagnerian singing']",1764,24
6fUT9R48PSFhSaa9rl996z,Springtoifel,"['deutschrock', 'german oi']",8569,16
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
6OiarJpZWTn6cj4oTlsFY7,Roberto Maida,['vintage tango'],549,25
55Bhg9whXCGHZQitBhpvpQ,Vinayak Rao,[],0,0
1C1x4MVkql8AiABuTw6DgE,Richard Wagner,"['classical', 'german opera', 'german romanticism', 'late romantic era']",667518,55
4zTQCQMH3wRdBorYb0xGCa,Sherrill Milnes,"['classical baritone', 'opera']",5932,37
08tyjXrQMCizk1ffsER1mb,Anton Guadagno,['opera'],255,41
5wam12nGWDBIrLDV78TNSF,Artie Shaw,"['big band', 'dixieland', 'jazz clarinet', 'swing', 'vintage jazz']",109013,47
7heUyuJw3gZftFZRa1rV6M,Roy Acuff,"['classic country pop', 'traditional country', 'western swing']",58233,31
2cskX7NGnrWMjA4PRSxVPL,Pearl Bailey,['movie tunes'],7757,29
3GAp4nVDIMnsYFZnD9DWSz,Hot Lips Page,"['jazz blues', 'jazz trumpet']",4244,16
1bYvKtmwd3nESFxYjavdk1,"Oran ""Hot Lips"" Page Band",[],7,0
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']",387576,52
5SguMzNsojVk03s64Ggzad,Helen Forrest,['torch song'],18331,38
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",1948807,66
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,"['jazz piano', 'stride']",35055,50
3IVes86uCinTCNTksNrGdX,Larry Clinton & His Orchestra,"['british dance band', ""man's orchestra""]",1528,22
7EkT3XzLIjr4nJPeQruPE3,Bea Wain,['torch song'],2663,24
5IzlXnIwa5PWqv5Eh4vJnj,Glenn Osser,[],56,15
3t4jXLaLsUFKjmhA5NiNYL,Patrick Hunt,[],11,0
19WI0a6duKEjzHBliYUPBX,Benny Goodman Big Band,[],2258,9
0WdDpEeDIDmtYh5sqRrdI6,Charlie Christian,['jazz guitar'],39511,30
6aoSxxbwZ7oIfS47hhbWpd,Nita Bradley,[],36,6
1rc9yw3jWWiTGBpUaUpuCa,Kay Kyser,['swing'],12505,33
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
74ai7tm6tsGtWjcM64ojRT,Roy Acuff And His Crazy Tennesseans,[],68,2
6bagacZmgSfuW3vShtm0Js,Roy Acuff & His Smoky Mountain Boys,"['country gospel', 'western swing', 'yodeling']",599,7
33N6sGOKJwLGOnq31ZmEl1,Benny Goodman Sextet,"['big band', 'dixieland', 'swing', 'vintage jazz']",35269,39
430byzy0c5bPn5opiu0SRd,Edward Elgar,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",184134,58
7hETeZMNJLaWWLdd55iGnu,Vása Prihoda,[],67,1
3P2NW6yCGjlSu22XlAS5NB,Otto Graef,['historic classical performance'],13,0
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']",387576,52
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",1948807,66
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,"['jazz piano', 'stride']",35055,50
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
33N6sGOKJwLGOnq31ZmEl1,Benny Goodman Sextet,"['big band', 'dixieland', 'swing', 'vintage jazz']",35269,39
69VgCcXFV59QuQWEXSTxfK,Sonny Boy Williamson II,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'delta blues', 'harmonica blues', 'traditional blues']",183539,48
3stlWzoChlEtbdZAz6CNC3,The Four Lads,['vocal harmony group'],32601,32
48lI2CSWSbR8X1TmCl86wq,Ray Ellis And His Orchestra,[],381,29
1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,"['jazz', 'torch song', 'vocal jazz']",664222,56
7heUyuJw3gZftFZRa1rV6M,Roy Acuff,"['classic country pop', 'traditional country', 'western swing']",58233,31
3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",200058,39
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,"['adult standards', 'mellow gold', 'soft rock', 'yacht rock']",1714057,63
6EOZim46RHGGWpKqsD6OOG,Mohammed Abdel Wahab,"['arab folk', 'belly dance', 'classic arab pop']",354947,33
201VhEnM8HVWJyK5dTa6FE,Maya Banerjee,[],11,0
0SI5FDdfCtQJDbAoGgDPWW,Surendra,[],19360,22
3PX7KjdcLPerfdsS09PC60,Ashraf Khan,[],104,3
2CEn5d6WKGkaICf7uiR8ub,Amir Jan,[],20,0
64QyovVX9JrZge4JsNbPw8,Meenakshi,[],1260,27
6qkKyChujRyLBHC8RcZT2F,Vishnupant Jog,[],0,0
2pACPxyRzWlnT4AGAv5DfN,Vinayak,[],68,30
7FLIM5DxOgzvUQoEDVGJ1x,Cristian Vasile,['romanian folk'],2895,12
0zww9oJFmauslELTBfdx49,Ishwarlal,[],0,0
2bAFgQjVGKnnxImyMCiTWB,Ila Devi,[],1,0
62yiWDicGEowPUy1V4FuAQ,Abbasuddin Ahmed,[],3553,4
71k9mSOkLnVSQ3mw3qIhTN,Jean Moscopol,['muzica usoara'],3481,12
3DScD9r1LH5vmFv9iVYujL,Dhirendranath Das,[],1,0
1OGEweZCWcyB2wSkCuZHXa,Maya Basu,[],1,0
2ptEGTuFUqS0MITnMRCXiK,Kamala Jharia,[],53,0
7zFoxDwHIHK3DrBudYc9Nl,Paraguassu,[],139,0
0yWG3UMXzrumM1L54LmOqj,Syed Mehboob Hussain,[],1,0
3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,"['classical', 'late romantic era', 'russian romanticism']",1390017,70
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,"['classical', 'classical performance', 'german orchestra', 'orchestra']",223580,73
73xrrv4ZrlpLi1q0Q34wiK,Dinah Shore,"['adult standards', 'easy listening', 'torch song']",86799,38
5Ovz0O5zlwkZOavO4p3aNi,Lars Lervik,[],47,12
0xsueYxjFxn3v5VAR9YkT9,Safiye Ayla,"['rumeli turkuleri', 'turk sanat muzigi']",54791,27
2DSbml7QDNl3VRAeWRXwlf,Rajkumari Varanasi,[],0,0
38ICMLYuHXcYd3HrZiEdds,Kalyani Nair,['tamil pop'],22244,55
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
6OiarJpZWTn6cj4oTlsFY7,Roberto Maida,['vintage tango'],549,25
13TybsaYi2Uq2QIXa6Zw7E,Naseem Bano,[],876,12
1MmP6hxFlp8Wfv6afPqXRN,Rajkumari,"['classic bollywood', 'filmi', 'ghazal']",81676,15
2spmKkD1aaIwksnFrAghRL,Ghantasala,['vintage tollywood'],580535,49
4nucmsYwekHVoByMjgtvzj,Fred Bird Rythmicans,[],0,0
3vJ0yIA1pt1cAOEJyO5eMC,Mark Albahary,[],3,0
3fSAWvxuaOr9XHUfZDYr9Z,Sitara,[],1475,2
52lsD82iOqGtyfEMqWgk4f,Umm Kulthum,"['classic arab pop', 'microtonal']",1992157,51
1DnBKwLATZoo2oUWaYDG6a,Wahidan Bai,[],19,0
5MpELOfAiq7aIBTij30phD,Harry James,"['big band', 'jazz trumpet', 'swing']",105013,52
5SguMzNsojVk03s64Ggzad,Helen Forrest,['torch song'],18331,38
5atxwiJwhG2ropcUm3hh60,Harry James Orchestra,[],1260,17
5IzlXnIwa5PWqv5Eh4vJnj,Glenn Osser,[],56,15
3W5G3svg5ISoJpj4Icd6bd,Kantilal,[],2,0
0PO6IuySSQbeO2Lr8wsETi,E. Bilimoria,[],2,0
7CxWRdTh1PRIKQGWHNe1Ua,Jnan Dutt,[],14,0
2aRocexdLJ1W2YVKmtxq9c,R. A. Dvorský,['czech swing'],1282,15
1T9kZXm7SyTJCnpT8ik4HF,Melody Boys,['vintage finnish jazz'],550,10
2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,"['classical', 'classical era', 'early romantic era', 'german romanticism']",5357680,73
5pwV2VnTN7HzUDhwtVLZUI,Karl Freund,[],7,0
1c9vPNAKuAyiaXsrbhnkud,Walther Davisson,[],7,0
6Nujqu8JgLUwFW00MwpPVg,E. G. Padgaonkar,[],0,0
44HPPPBdOgvepbY6qrBM72,Sheela,[],289,23
2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,"['classical', 'post-romantic era']",343617,57
003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,"['austrian orchestra', 'classical', 'classical performance', 'orchestra']",136758,69
1p4YAX8Nh6LiW3uPd49oAR,Bruno Walter,"['classical performance', 'historic orchestral performance', 'orchestral performance']",12558,30
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
6OiarJpZWTn6cj4oTlsFY7,Roberto Maida,['vintage tango'],549,25
6qkKyChujRyLBHC8RcZT2F,Vishnupant Jog,[],0,0
7nLIY86aCHjy4FAOPwd7J7,Sierra Nelson,[],5609,35
69VgCcXFV59QuQWEXSTxfK,Sonny Boy Williamson II,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'delta blues', 'harmonica blues', 'traditional blues']",183539,48
0EYASMyi33J1ywBDgei1II,Kitty Kallen,['torch song'],34753,47
5MpELOfAiq7aIBTij30phD,Harry James,"['big band', 'jazz trumpet', 'swing']",105013,52
2aAHdB5HweT3mFcRzm0swc,Glenn Miller,"['adult standards', 'big band', 'dixieland', 'easy listening', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']",526207,57
3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",200058,39
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",7464495,78
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"['adult standards', 'torch song', 'vocal jazz']",263968,49
2AFiUmVJVOF5yUjt51Yx88,Ray Bolger,[],1227,30
2IWke5993mDWWZpnEyqr1E,The Munchkins,[],1275,28
1ZFyAaDK4vvhDg3JeR8HiD,Ray Eberle,[],697,25
5z49AOW1q5dtslkcj6wGsW,Jimmie Lunceford,"['big band', 'dixieland', 'swing', 'vintage jazz']",19622,31
3GUMcKQJLVhhbFIYTSCVXp,Jack Haley,[],569,26
6o44yFlJWocsQqmMvFoFPR,Adrianna Caselotti,[],52,17
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']",387576,52
3xYpyyIEx0JL7stmxaeDFH,Frank Morgan,[],41,16
6cvl2oguSPCBHeHXgHa6zh,Bert Lahr,[],999,23
3moiLXy4e8tpssfzrXyV4u,Tyler Brook,[],17,16
35p383MNBlruIDG5xFhg1t,Oliver Smith,[],3,16
5bdDIcrR7QU44WR1Zd1kWs,Charles Irwin,[],19,16
3IPd3qAjZi8SKdRjKn3mvj,Lois January,[],23,16
1ARW9ciJCUXmHJlzZnsPWQ,Elivda Rizzo,[],7,16
11dQ5fkYEEb5L29ZWUSgZQ,Lorraine Bridges,[],47,16
5dmuBOlipco9YnYwCbN5PW,MGM Studio Chorus,[],3129,34
13uMuAAeBobEw1i4wRQ7HQ,Bobby Watson,['jazz saxophone'],4051,27
3eCCscxAT0QOOviutV8k4Z,Ralph Sudam,[],16,16
2EjrRJZBrUhYqcgmYF69N1,MGM Studio Orchestra,"['classic soundtrack', 'vintage broadway']",18001,41
1Iz7nlWigMfcC0mzqgu2Sc,Buddy Ebsen,[],565,18
7MCVs8C2nykvXVyTyrUoVd,Billy Bletcher,[],298,24
5SguMzNsojVk03s64Ggzad,Helen Forrest,['torch song'],18331,38
2BHw1HDPS0mSGU8HFG0eSL,Burt Lahr,[],10,9
6A6j4gFWWX29GEsT2iXTvY,The Debutantes,[],364,14
5wGEKOlAYXpkmGtCJrXcZt,The Rhythmettes,[],42,13
4vTVuzLpfFAxmtLbaJjB5L,Ken Darby,[],212,10
714Gx8U3jJ2GnxFOO1csOi,Billie Burke,[],344,6
4VralPouSLHV66qggiLgDp,Pinto Colveg,[],13,6
1t90n9KwaGNmb4WAkbQMia,J.D. Jewkes,[],7,6
2FbJGYTrtIXA7lshhLjmlx,Harry Stanton,[],201,6
3BiJGZsyX9sJchTqcSA7Su,Dick Haymes,"['british dance band', 'deep adult standards', 'swing', 'tin pan alley']",19632,35
5atxwiJwhG2ropcUm3hh60,Harry James Orchestra,[],1260,17
5IzlXnIwa5PWqv5Eh4vJnj,Glenn Osser,[],56,15
7n9rBNFFYHydQrzPXyCySC,Betty Grable,['vintage hollywood'],6884,17
65wSy2C36a5gIGMEp43Pw4,Dalton Rizzotto,[],0,5
5MpELOfAiq7aIBTij30phD,Harry James,"['big band', 'jazz trumpet', 'swing']",105013,52
3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",200058,39
66hQFpsfaFzK8UbsQofCGv,Sonny Terry,"['acoustic blues', 'blues', 'country blues', 'harmonica blues', 'piedmont blues', 'traditional blues']",23902,33
2EjrRJZBrUhYqcgmYF69N1,MGM Studio Orchestra,"['classic soundtrack', 'vintage broadway']",18001,41
6A6j4gFWWX29GEsT2iXTvY,The Debutantes,[],364,14
5wGEKOlAYXpkmGtCJrXcZt,The Rhythmettes,[],42,13
6cvl2oguSPCBHeHXgHa6zh,Bert Lahr,[],999,23
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"['adult standards', 'torch song', 'vocal jazz']",263968,49
2AFiUmVJVOF5yUjt51Yx88,Ray Bolger,[],1227,30
3GUMcKQJLVhhbFIYTSCVXp,Jack Haley,[],569,26
1Iz7nlWigMfcC0mzqgu2Sc,Buddy Ebsen,[],565,18
5dmuBOlipco9YnYwCbN5PW,MGM Studio Chorus,[],3129,34
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",7464495,78
6AbQqiXLNLzvJSqq2383bZ,Adriana Caselotti,['movie tunes'],9876,44
7MOUyX1yT017l1Zt0mExIA,Harold Arlen,['tin pan alley'],3263,31
7MrL6dlW8gcb7T3YhhCdOA,Yip Harburg,['tin pan alley'],689,22
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']",387576,52
77grRUGWXR9KCJvCiDuyh8,Marge & Gower Champion,[],82,5
4vTVuzLpfFAxmtLbaJjB5L,Ken Darby,[],212,10
7fBK5Zxrup3cpopQhP32D7,Dona Massin,[],28,2
4iWhNsrVtNbSK8EDeGfLum,Roger Edens,[],21,3
5eCeoSD9TI7qbANethVrC6,Heavenly Choir,[],28,2
7ujcjexf2ZDoq7lH6pvU20,Georgia Stark,[],34,2
5wam12nGWDBIrLDV78TNSF,Artie Shaw,"['big band', 'dixieland', 'jazz clarinet', 'swing', 'vintage jazz']",109013,47
5SguMzNsojVk03s64Ggzad,Helen Forrest,['torch song'],18331,38
5atxwiJwhG2ropcUm3hh60,Harry James Orchestra,[],1260,17
5IzlXnIwa5PWqv5Eh4vJnj,Glenn Osser,[],56,15
5z49AOW1q5dtslkcj6wGsW,Jimmie Lunceford,"['big band', 'dixieland', 'swing', 'vintage jazz']",19622,31
2aAHdB5HweT3mFcRzm0swc,Glenn Miller,"['adult standards', 'big band', 'dixieland', 'easy listening', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']",526207,57
52lsD82iOqGtyfEMqWgk4f,Umm Kulthum,"['classic arab pop', 'microtonal']",1992157,51
1qxTNsrSi4fNXVO0sbMsl4,Sonny Boy Williamson I,"['blues', 'chicago blues', 'country blues', 'harmonica blues', 'traditional blues']",11436,20
0gXDpqwYNDODn7fB0RDN8J,Mohammed Rafi,"['classic bollywood', 'filmi']",8020811,70
33XlSaIAbbYeUAblccF2KL,Jimmy Lunceford and His Orchestra,[],215,2
33N6sGOKJwLGOnq31ZmEl1,Benny Goodman Sextet,"['big band', 'dixieland', 'swing', 'vintage jazz']",35269,39
0WdDpEeDIDmtYh5sqRrdI6,Charlie Christian,['jazz guitar'],39511,30
7n9rBNFFYHydQrzPXyCySC,Betty Grable,['vintage hollywood'],6884,17
3Ay8Z4MXbE56ZZUmnR4yWs,Michael Morgan Wise,[],4,0
40Ar1CY9WEPWK7b211IK81,Lew Stone,['british dance band'],1073,11
3BiJGZsyX9sJchTqcSA7Su,Dick Haymes,"['british dance band', 'deep adult standards', 'swing', 'tin pan alley']",19632,35
3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",200058,39
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",1948807,66
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"['adult standards', 'torch song', 'vocal jazz']",263968,49
2AFiUmVJVOF5yUjt51Yx88,Ray Bolger,[],1227,30
1Iz7nlWigMfcC0mzqgu2Sc,Buddy Ebsen,[],565,18
5z49AOW1q5dtslkcj6wGsW,Jimmie Lunceford,"['big band', 'dixieland', 'swing', 'vintage jazz']",19622,31
66hQFpsfaFzK8UbsQofCGv,Sonny Terry,"['acoustic blues', 'blues', 'country blues', 'harmonica blues', 'piedmont blues', 'traditional blues']",23902,33
3llWEEOW2xNfiKsXXWjrwl,Max Steiner,['classic soundtrack'],13410,34
4Up5NIBDcGXsFk2lcsHaNG,Eddie Heywood,['stride'],2227,34
2jFZlvIea42ZvcCw4OeEdA,Count Basie,"['big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",365993,63
33N6sGOKJwLGOnq31ZmEl1,Benny Goodman Sextet,"['big band', 'dixieland', 'swing', 'vintage jazz']",35269,39
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']",387576,52
0WdDpEeDIDmtYh5sqRrdI6,Charlie Christian,['jazz guitar'],39511,30
6AmG7SNdlV9boPZ7dFVnLY,Charlie Chaplin,['classic soundtrack'],25954,36
586u2f7H540oCefUIazflT,Johnny Hodges & His Orchestra,"['big band', ""man's orchestra""]",5295,40
62vfc9z4z77qmgqTKXNb5S,Wilmoth Houdini,['calypso'],2619,18
1bONVLlQIiuULYblokrPxj,周璇,"['c-pop', 'vintage chinese pop']",10754,29
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
7lRFrrINQTY35g8hq0kXY5,Johnny Hodges,"['bebop', 'jazz saxophone']",44715,50
1S1XUYadNLS2gkRKSxG1vl,Lord Invader,['calypso'],4069,17
3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,"['classic soundtrack', 'early modern classical']",14951,37
4Id8e7ATmAtOVCX9S0Jc0F,Ying Yin Wu,"['c-pop', 'vintage chinese pop']",3095,22
6xJuCASaNxCSPoswqEqGur,The Executor,[],329,2
4vRyd1UZ8Eq98EppbwOBg6,Blind Willie McTell,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'piedmont blues', 'traditional blues']",57748,31
3W4GTSHxlqXfXjdmSNIbTB,Duke Ellington Orchestra,"['big band', 'swing']",27560,33
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,"['jazz piano', 'stride']",35055,50
3iNbmUx7BVyABcaTB4v2qQ,Arthur Askey,['music hall'],1986,13
6beMc8gmIsmIpip6uZzxi8,Benny Carter & His All Star Orchestra,[],100,3
05E3NBxNMdnrPtxF9oraJm,Lester Young,"['bebop', 'contemporary post-bop', 'jazz', 'jazz saxophone']",150702,54
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",1948807,66
4Up5NIBDcGXsFk2lcsHaNG,Eddie Heywood,['stride'],2227,34
586u2f7H540oCefUIazflT,Johnny Hodges & His Orchestra,"['big band', ""man's orchestra""]",5295,40
4gL9dK2hvGgUiLBLkPTZtt,Marshall Bartholomew,[],12,2
1jEpOIhjQCQlOEzLdGS4bA,Ivie Anderson,[],1129,17
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
3W4GTSHxlqXfXjdmSNIbTB,Duke Ellington Orchestra,"['big band', 'swing']",27560,33
4vRyd1UZ8Eq98EppbwOBg6,Blind Willie McTell,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'piedmont blues', 'traditional blues']",57748,31
0gXDpqwYNDODn7fB0RDN8J,Mohammed Rafi,"['classic bollywood', 'filmi']",8020811,70
7lRFrrINQTY35g8hq0kXY5,Johnny Hodges,"['bebop', 'jazz saxophone']",44715,50
1S1XUYadNLS2gkRKSxG1vl,Lord Invader,['calypso'],4069,17
3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,"['classic soundtrack', 'early modern classical']",14951,37
3iNbmUx7BVyABcaTB4v2qQ,Arthur Askey,['music hall'],1986,13
1bONVLlQIiuULYblokrPxj,周璇,"['c-pop', 'vintage chinese pop']",10754,29
2jFZlvIea42ZvcCw4OeEdA,Count Basie,"['big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",365993,63
62vfc9z4z77qmgqTKXNb5S,Wilmoth Houdini,['calypso'],2619,18
3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",200058,39
0tg5uVI4VjzZOFzBryJZii,Teddy Wilson,"['jazz piano', 'stride']",35055,50
1MwnE5AahebMdEiQu7Pwil,The All Star Jam Band,[],13,2
4Id8e7ATmAtOVCX9S0Jc0F,Ying Yin Wu,"['c-pop', 'vintage chinese pop']",3095,22
0Aa0gR6RQfMmo529QX1Gbh,Nilla Pizzi,['classic italian pop'],11797,31
4DNg9yRsKYY81rbwSVYe2v,Achille Togliani,"['canzone napoletana', 'vintage italian pop']",7309,42
16mPkzuNqBAUIsSQhbbICl,Richard Levitt,[],55,5
0Y8ytAGhHeHPhLz4LszVUO,Charles Byrd,[],46,3
5afJNgG7vSsNxOYVjvGBJ6,Carl Tucker,[],11,3
6DOmlxxscipUKFC3MwHsC7,Tino Rossi,"['vintage chanson', 'ye ye']",33625,32
6pd4C55IMwpqjOqwctF5P4,Marika Ninou,"['greek swing', 'rebetiko']",6676,23
1bONVLlQIiuULYblokrPxj,周璇,"['c-pop', 'vintage chinese pop']",10754,29
0Aa0gR6RQfMmo529QX1Gbh,Nilla Pizzi,['classic italian pop'],11797,31
4DNg9yRsKYY81rbwSVYe2v,Achille Togliani,"['canzone napoletana', 'vintage italian pop']",7309,42
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",1948807,66
